image_path,season
data/segmented_dataset/SeasonsModel/dark_autumn_78.jpg,dark_autumn
data/raw/DeepArmocromia/test/autumn/deep/864.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/elisabetta canalis 5.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/17265.png,dark_autumn
data/raw/DeepArmocromia/val/autumn/deep/jennifer lopez  6.png,dark_autumn
data/segmented_dataset/SeasonsModel/dark_autumn_34.jpg,dark_autumn
data/raw/DeepArmocromia/test/autumn/deep/22372.png,dark_autumn
data/raw/DeepArmocromia/test/autumn/deep/27281.png,dark_autumn
data/segmented_dataset/SeasonsModel/dark_autumn_63.jpg,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/meghan markle 4.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/18716.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/Alessandra Ambrosio 9.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/Eva_Mendes 6.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/2765.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/5418.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/Alessandra Ambrosio 7.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/Kaya Gerber1.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/CindyCrawford10.png,dark_autumn
data/segmented_dataset/SeasonsModel/dark_autumn_75.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/15320.png,dark_autumn
data/segmented_dataset/SeasonsModel/dark_autumn_30.jpg,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/Ashley Graham 7.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/15559.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/melissa satta 3.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/29887.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/11764.png,dark_autumn
data/segmented_dataset/SeasonsModel/dark_autumn_9.jpg,dark_autumn
data/raw/DeepArmocromia/test/autumn/deep/5891.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/16551.png,dark_autumn
data/raw/DeepArmocromia/val/autumn/deep/Meghan Markle.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/Kerry washington 2.png,dark_autumn
data/raw/DeepArmocromia/test/autumn/deep/24237.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/belen rodriguez  7.png,dark_autumn
data/raw/DeepArmocromia/test/autumn/deep/24547.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/13533.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/19827.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/meghan markle 6.png,dark_autumn
data/raw/DeepArmocromia/val/autumn/deep/15205.png,dark_autumn
data/raw/DeepArmocromia/test/autumn/deep/1620.png,dark_autumn
data/raw/DeepArmocromia/test/autumn/deep/24902.png,dark_autumn
data/raw/DeepArmocromia/test/autumn/deep/1346.png,dark_autumn
data/raw/DeepArmocromia/test/autumn/deep/20420.png,dark_autumn
data/raw/DeepArmocromia/val/autumn/deep/Cecilia Rodriguez1.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/elodie 4.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/1210.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/27791.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/28031.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/19000.png,dark_autumn
data/raw/DeepArmocromia/val/autumn/deep/eva mendes 4.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/cindy crawford 9.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/3608.png,dark_autumn
data/raw/DeepArmocromia/val/autumn/deep/Zendaya.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/Alessandra Ambrosio 10.png,dark_autumn
data/raw/DeepArmocromia/val/autumn/deep/12251.png,dark_autumn
data/raw/DeepArmocromia/val/autumn/deep/2110.png,dark_autumn
data/segmented_dataset/SeasonsModel/dark_autumn_84.jpg,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/gabrielle-caunesil 4.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/14706.png,dark_autumn
data/raw/DeepArmocromia/test/autumn/deep/21977.png,dark_autumn
data/raw/DeepArmocromia/val/autumn/deep/6228.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/2342.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/23366.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/22270.png,dark_autumn
data/raw/DeepArmocromia/train/autumn/deep/1541.png,dark_autumn
